brand_name,model_name,motor_size,years,kms_driven,mileage,owner,power,price
Honda,CB,160.0,6,52.0,52.0,2,13.82,35000
TVS,Apache,180.0,4,45.0,45.0,2,17.3,47500
Bajaj,Pulsar,200.0,7,57000.0,40.0,1,24.2,42200
Honda,Livo,110.0,2,2500.0,0.0,1,8.25,64000
Yamaha,YZF-R15,150.0,4,4800.0,42.0,1,16.7,100000
Bajaj,Pulsar,135.0,11,20000.0,64.0,1,13.0,20000
Royal-Enfield,Himalayan,410.0,5,10158.0,32.0,1,24.5,125000
Bajaj,Pulsar,220.0,5,47042.0,38.0,1,21.0,55000
Bajaj,Pulsar,150.0,6,65.0,65.0,1,14.85,45000
Honda,CB,160.0,4,52.0,52.0,1,15.44,75000
KTM,RC,200.0,6,15000.0,35.0,1,25.0,132000
Bajaj,Pulsar,150.0,5,65.0,65.0,1,15.0,47000
Bajaj,Pulsar,220.0,5,31651.0,38.0,1,21.0,41000
Hero,Passion,100.0,12,34000.0,5.0,2,8.2,20000
Hero,Ignitor,125.0,9,32000.0,55.0,1,11.0,25000
Bajaj,Pulsar,160.0,3,13000.0,0.0,1,15.5,64553
Bajaj,V15,150.0,4,14303.0,57.0,1,11.8,52400
Bajaj,Avenger,220.0,6,27000.0,40.0,1,19.0,54400
Bajaj,Avenger,220.0,5,3650.0,53.0,1,19.0,75000
Royal-Enfield,Bullet,350.0,7,37.0,37.0,1,19.8,112000
Bajaj,Avenger,220.0,5,15500.0,53.0,1,19.0,70000
Suzuki,Gixxer,150.0,6,15000.0,40.0,1,14.6,60000
Bajaj,Pulsar,220.0,8,24500.0,38.0,2,21.0,45000
Suzuki,Gixxer,150.0,4,17500.0,63.0,1,14.0,70000
Royal-Enfield,Classic,350.0,5,1400.0,35.0,1,19.8,127300
Royal-Enfield,Classic,350.0,4,4200.0,35.0,1,19.8,131500
Royal-Enfield,Machismo,500.0,14,25.0,25.0,2,23.9,89000
Hero,Hunk,150.0,12,16000.0,53.0,1,14.0,22000
Bajaj,Avenger,150.0,5,14000.0,50.0,1,14.3,58100
Royal-Enfield,Electra,350.0,10,22000.0,37.0,1,19.0,98000
Bajaj,,180.0,10,55000.0,45.0,1,17.0,26000
Bajaj,V15,150.0,5,17800.0,57.0,1,11.8,47500
Royal-Enfield,Classic,350.0,7,21000.0,35.0,2,19.8,95000
Bajaj,Pulsar,200.0,6,35.0,35.0,1,24.16,80000
Bajaj,V15,150.0,5,23000.0,57.0,1,11.8,46000
Honda,CB,160.0,5,52.0,52.0,1,15.44,68200
Bajaj,Pulsar,135.0,7,10000.0,64.0,1,13.0,40000
Royal-Enfield,Classic,350.0,5,3750.0,35.0,1,19.8,130000
KTM,Duke,200.0,4,14500.0,35.0,1,24.6,135000
Royal-Enfield,Classic,350.0,6,35000.0,35.0,2,19.8,97000
Royal-Enfield,Thunderbird,350.0,3,3350.0,40.0,1,19.8,141400
Bajaj,Avenger,220.0,3,7500.0,53.0,1,19.0,90000
Royal-Enfield,Classic,350.0,4,5304.0,35.0,1,19.8,140000
KTM,RC,390.0,4,4500.0,26.0,1,42.3,229000
KTM,Duke,200.0,4,4500.0,35.0,1,24.6,145000
Yamaha,Fazer25,250.0,3,17000.0,43.0,1,20.3,133500
Honda,CBR,150.0,6,38.0,38.0,2,18.28,71800
KTM,Duke,200.0,5,10500.0,35.0,1,24.6,121900
Bajaj,Pulsar,150.0,4,65.0,65.0,1,15.0,70000
Royal-Enfield,Standard,500.0,4,2330.0,25.0,1,26.1,161793
Bajaj,Pulsar,200.0,4,42.0,42.0,1,23.2,90000
Hero,Ignitor,125.0,7,36000.0,55.0,1,11.0,26900
Honda,Dream,110.0,6,18988.0,84.0,1,8.0,44000
Yamaha,FZs,150.0,6,25000.0,45.0,1,13.0,49940
Yamaha,FZ,150.0,8,58.0,58.0,1,13.0,38000
Bajaj,Pulsar,180.0,8,31500.0,65.0,1,15.0,42000
Bajaj,V15,150.0,4,10200.0,57.0,1,11.8,58000
Bajaj,Discover,125.0,5,15000.0,65.0,1,12.5,37800
Royal-Enfield,Thunderbird,350.0,9,30000.0,40.0,1,19.8,75000
Honda,CD,110.0,5,84.0,84.0,1,8.25,35100
Royal-Enfield,Classic,500.0,5,15700.0,32.0,1,27.2,145000
Bajaj,Avenger,220.0,7,22000.0,40.0,3,19.0,34500
Honda,CBR,250.0,4,38.0,38.0,2,26.15,120000
Honda,CBR,250.0,4,38.0,38.0,1,26.15,173400
Hyosung,GT250R,250.0,6,8700.0,30.0,1,28.0,205000
Harley-Davidson,Street,750.0,5,2000.0,20.0,1,47.0,450000
Harley-Davidson,Street,750.0,2,399.0,20.0,1,47.0,520000
Harley-Davidson,Street,750.0,5,10000.0,20.0,1,47.0,421000
Triumph,Bonneville,100.0,4,7500.0,25.0,2,54.0,640000
Harley-Davidson,Street,750.0,5,12000.0,20.0,1,47.0,395000
Harley-Davidson,Street,750.0,6,9300.0,20.0,1,47.0,400000
Harley-Davidson,Street,750.0,4,200.0,20.0,1,47.0,500000
Harley-Davidson,Street,750.0,6,14000.0,20.0,3,47.0,330000
Hyosung,GT250R,250.0,8,10000.0,30.0,3,28.0,130000
Harley-Davidson,Street,750.0,7,6000.0,20.0,1,47.0,400000
Harley-Davidson,Street,750.0,5,1300.0,20.0,1,47.0,478000
Harley-Davidson,Street,750.0,6,8800.0,20.0,1,47.0,360000
Harley-Davidson,Street,750.0,6,3100.0,20.0,1,47.0,350000
Harley-Davidson,Street,750.0,6,7400.0,20.0,1,47.0,400000
Harley-Davidson,Street,750.0,7,2200.0,20.0,1,47.0,360000
Hyosung,Aquila,250.0,4,3600.0,27.0,1,26.21,232000
Triumph,Bonneville,100.0,6,4400.0,18.0,1,67.0,580000
Benelli,TNT,300.0,5,7500.0,25.0,1,37.73,270000
Hyosung,GT250R,250.0,8,5000.0,30.0,1,28.0,0
Harley-Davidson,1200,1200.0,5,3000.0,18.0,1,67.7,750000
Benelli,TNT,300.0,4,11700.0,25.0,2,37.73,280000
Harley-Davidson,Street,750.0,7,5600.0,20.0,1,47.0,349000
Harley-Davidson,Street,750.0,6,2675.0,20.0,1,47.0,419700
Harley-Davidson,Street,750.0,6,1600.0,20.0,1,47.0,350000
Harley-Davidson,Street,750.0,7,4000.0,20.0,1,47.0,455000
Benelli,TNT,300.0,5,13000.0,25.0,2,37.73,220000
Harley-Davidson,XG750,750.0,7,1000.0,20.0,1,47.0,441142
Kawasaki,Ninja,300.0,6,5000.0,25.0,1,39.0,204600
Benelli,TNT,600.0,2,1000.0,19.0,1,82.7,650000
Harley-Davidson,Street,750.0,7,15237.0,20.0,1,47.0,311000
Bajaj,Pulsar,150.0,8,65.0,65.0,1,14.85,32999
Royal-Enfield,Classic,500.0,7,10200.0,32.0,1,27.2,0
KTM,RC,200.0,6,16000.0,35.0,1,25.0,130000
Bajaj,Pulsar,135.0,8,65.0,65.0,1,13.37,27000
Hero,Passion,100.0,8,6000.0,45.0,1,6.15,30000
Yamaha,YZF-R15,150.0,7,7000.0,42.0,1,16.0,80000
Bajaj,Discover,125.0,9,40200.0,65.0,1,12.5,20000
Bajaj,Discover150S,150.0,7,70.0,70.0,1,13.0,25000
Bajaj,Discover,125.0,8,17000.0,65.0,2,12.5,24000
KTM,RC,200.0,5,8700.0,35.0,1,25.1,150000
Bajaj,Avenger,150.0,5,10000.0,50.0,1,14.3,65000
Royal-Enfield,Classic,500.0,8,28000.0,32.0,1,27.2,100999
Hero,Splendor,100.0,17,55000.0,45.0,1,6.15,19000
Bajaj,Pulsar,200.0,4,35.0,35.0,1,24.5,120000
Bajaj,Avenger,150.0,5,4900.0,50.0,1,14.3,70000
Royal-Enfield,Classic,350.0,6,22392.0,35.0,1,19.8,95000
Hero,Passion,100.0,13,42662.0,55.0,1,7.5,16000
Bajaj,V15,150.0,5,22139.0,57.0,1,11.8,48000
Bajaj,Pulsar,200.0,5,35.0,35.0,1,24.5,125000
Bajaj,Pulsar,180.0,12,77000.0,65.0,1,15.0,18000
KTM,RC,390.0,5,4500.0,26.0,1,42.3,180000
Hero,Passion,110.0,5,7500.0,55.0,1,6.72,50000
KTM,RC,200.0,6,13800.0,35.0,1,25.0,140000
KTM,Duke,390.0,5,6900.0,25.0,1,42.9,180000
Honda,CB,125.0,16,65.0,65.0,1,10.0,35000
Bajaj,Avenger,150.0,4,73.0,45.0,1,14.3,84000
Royal-Enfield,Bullet,350.0,7,37.0,37.0,1,19.8,99000
Royal-Enfield,Classic,500.0,6,28000.0,32.0,1,27.2,120000
Bajaj,Pulsar,200.0,7,23000.0,40.0,1,24.2,52000
KTM,RC,200.0,5,3050.0,35.0,1,25.1,155000
KTM,RC,390.0,6,21000.0,26.0,1,43.0,150000
Honda,CBF,125.0,12,65.0,65.0,1,11.0,15000
Bajaj,Pulsar,200.0,6,35.0,35.0,1,24.16,90000
Hyosung,GT650R,650.0,4,2000.0,20.0,1,72.68,380000
Honda,CB,125.0,4,65.0,65.0,1,10.0,60000
Suzuki,Gixxer,150.0,4,6000.0,40.0,1,14.6,85000
TVS,Apache,200.0,5,40.0,40.0,1,20.23,80000
Royal-Enfield,Bullet,350.0,9,34061.0,40.0,1,19.8,85400
Royal-Enfield,Thunderbird,500.0,6,48000.0,25.0,1,27.2,98000
Royal-Enfield,Thunderbird,350.0,7,9902.0,40.0,1,19.8,90000
Royal-Enfield,Classic,500.0,4,5200.0,32.0,1,27.2,135000
Bajaj,Pulsar,135.0,13,65.0,65.0,1,13.37,22000
Hero,Karizma,223.0,6,12000.0,40.0,1,17.0,44100
Honda,CB,160.0,5,52.0,52.0,1,13.82,45000
Bajaj,Avenger,150.0,5,18500.0,50.0,1,14.3,62000
Bajaj,Avenger,220.0,4,5399.0,53.0,1,19.0,75000
Yamaha,YZF-R15,150.0,5,23911.0,42.0,1,16.0,87900
Royal-Enfield,Classic,350.0,6,25000.0,35.0,1,19.8,115000
Bajaj,Avenger,220.0,4,3500.0,35.0,1,19.0,80000
Bajaj,Pulsar,160.0,4,1540.0,0.0,1,15.5,90000
Bajaj,Avenger,220.0,5,11500.0,40.0,1,19.0,70000
Bajaj,Avenger,220.0,5,10000.0,40.0,1,19.0,68000
Royal-Enfield,Classic,350.0,6,12500.0,35.0,1,19.8,114999
Honda,CB,160.0,4,52.0,52.0,1,15.44,78000
Royal-Enfield,Classic,350.0,4,5000.0,35.0,1,19.8,146000
Royal-Enfield,Thunderbird,350.0,5,10000.0,40.0,1,19.8,115000
Bajaj,Discover,100.0,7,80.0,80.0,1,9.1,25999
Honda,CB,160.0,5,52.0,52.0,1,15.44,66000
KTM,RC,200.0,6,14357.0,35.0,1,25.0,135000
Bajaj,Pulsar,150.0,13,65.0,65.0,1,14.85,15000
Bajaj,Discover,125.0,8,31000.0,65.0,1,12.5,26900
Royal-Enfield,Classic,500.0,4,2000.0,25.0,1,27.2,199500
Honda,CBR,150.0,7,34000.0,38.0,1,18.28,70000
Bajaj,Discover,125.0,6,16000.0,65.0,1,12.5,32500
Honda,CB,150.0,7,33000.0,60.0,1,14.0,35000
Royal-Enfield,Classic,350.0,7,9191.0,35.0,1,19.8,103000
Bajaj,Discover,100.0,9,80.0,80.0,1,9.1,32000
Bajaj,Pulsar,180.0,7,65000.0,45.0,1,17.0,25000
Hero,Passion,100.0,19,50000.0,55.0,2,7.5,14000
Royal-Enfield,Bullet,350.0,7,37.0,37.0,1,19.8,90000
Honda,CBR,250.0,9,38.0,38.0,1,26.15,68100
Royal-Enfield,Classic,500.0,5,18100.0,32.0,1,27.2,130000
Bajaj,Discover,125.0,9,55000.0,65.0,1,12.5,20000
Hero,CD,100.0,9,50000.0,65.0,1,7.7,20000
KTM,RC,200.0,4,6450.0,35.0,1,25.1,151000
KTM,Duke,250.0,3,10000.0,0.0,1,29.6,155000
KTM,Duke,390.0,4,8300.0,25.0,1,42.9,178000
Yamaha,YZF-R15,150.0,3,3900.0,42.0,1,16.0,98000
Honda,CBR,250.0,10,29000.0,29.0,1,26.15,45000
Bajaj,Avenger,220.0,5,11000.0,35.0,1,19.0,66887
Royal-Enfield,Thunderbird,500.0,8,9450.0,25.0,1,27.2,103000
Hero,Hunk,150.0,12,80000.0,53.0,1,14.0,14000
Royal-Enfield,Thunderbird,500.0,6,18000.0,25.0,1,27.2,99000
Bajaj,Pulsar,200.0,5,35.0,35.0,2,24.5,85700
Bajaj,Pulsar,200.0,5,35.0,35.0,1,24.5,80000
Bajaj,Pulsar,200.0,9,35.0,35.0,3,23.19,34600
Bajaj,Pulsar,200.0,4,35.0,35.0,1,24.5,115000
Bajaj,Discover,135.0,13,80200.0,65.0,1,9.64,15000
Hero,Passion,100.0,4,22600.0,84.0,2,8.2,38000
KTM,Duke,200.0,5,22000.0,35.0,1,24.6,95000
Royal-Enfield,Bullet,350.0,11,38900.0,40.0,1,19.8,65000
Royal-Enfield,Classic,350.0,7,20000.0,35.0,1,19.8,80000
KTM,Duke,390.0,4,12400.0,25.0,1,42.9,160000
Royal-Enfield,Thunderbird,500.0,7,5000.0,25.0,1,27.2,105000
Bajaj,Pulsar,220.0,4,14000.0,38.0,1,21.0,70000
Honda,Dream,110.0,4,84.0,84.0,1,8.25,30000
Royal-Enfield,Thunderbird,500.0,4,40000.0,25.0,1,27.2,120000
Yamaha,YZF-R15,150.0,7,30000.0,42.0,1,16.0,60000
Bajaj,Pulsar,200.0,6,35.0,35.0,1,24.16,80000
Bajaj,Avenger,220.0,8,40000.0,40.0,1,19.0,27000
KTM,RC,390.0,6,22000.0,26.0,1,43.0,150100
Honda,CB,150.0,8,60.0,60.0,1,14.0,47100
Royal-Enfield,Himalayan,410.0,4,19500.0,32.0,1,24.5,155000
Bajaj,V15,150.0,5,3325.0,57.0,2,11.8,42200
KTM,RC,390.0,5,20700.0,26.0,1,42.3,135000
Royal-Enfield,Classic,350.0,3,15500.0,35.0,1,19.8,140000
KTM,RC,390.0,6,24000.0,26.0,1,43.0,149600
Royal-Enfield,Classic,350.0,8,26700.0,35.0,1,19.8,84000
Bajaj,Pulsar,200.0,3,35.0,35.0,1,24.5,130000
Bajaj,Pulsar,200.0,6,35.0,35.0,1,24.16,80000
Bajaj,Pulsar,180.0,12,32000.0,65.0,1,15.0,18900
Bajaj,Pulsar,220.0,4,3450.0,38.0,1,21.0,76000
Royal-Enfield,Bullet,350.0,9,16527.0,40.0,2,19.8,75000
Bajaj,Avenger,220.0,5,12500.0,35.0,1,19.0,55000
Royal-Enfield,Bullet,350.0,14,38000.0,30.0,1,19.8,68000
Royal-Enfield,Bullet,350.0,4,34000.0,35.0,1,19.8,115700
Royal-Enfield,Thunderbird,500.0,7,15471.0,25.0,1,27.2,110000
Bajaj,Pulsar,220.0,9,35000.0,38.0,1,21.0,22000
Royal-Enfield,Classic,350.0,4,23000.0,35.0,1,19.8,109999
KTM,RC,390.0,4,6300.0,26.0,1,42.3,183333
Honda,CB,150.0,8,60.0,60.0,1,14.0,42000
Bajaj,Pulsar,150.0,11,65.0,65.0,1,14.85,20000
KTM,Duke,390.0,3,4300.0,25.0,1,42.9,250430
Royal-Enfield,Bullet,500.0,3,10443.0,25.0,1,26.1,165000
Hero,Hunk,150.0,8,45000.0,55.0,1,14.0,30000
Honda,CB,125.0,4,65.0,65.0,1,10.0,51000
Bajaj,V15,150.0,4,25000.0,57.0,1,11.8,51900
Royal-Enfield,Bullet,350.0,6,16000.0,35.0,1,19.8,111200
Bajaj,V12,125.0,4,7500.0,57.0,1,12.0,51000
TVS,Apache,200.0,3,6200.0,0.0,1,16.1,78000
Royal-Enfield,Electra,350.0,7,9550.0,37.0,1,19.0,95000
Bajaj,Pulsar,200.0,5,35.0,35.0,1,23.19,82000
Bajaj,Pulsar,200.0,6,35.0,35.0,1,23.19,56789
Royal-Enfield,Thunderbird,350.0,7,23000.0,40.0,1,19.8,95182
Royal-Enfield,Classic,350.0,6,19000.0,35.0,1,19.8,115000
Bajaj,Avenger,220.0,4,500.0,53.0,1,19.0,93000
Yamaha,YZFR15,150.0,5,22000.0,42.0,1,16.7,85000
Bajaj,CT,100.0,20,60000.0,89.0,2,8.1,16000
Bajaj,Platina,125.0,12,82.0,82.0,1,8.5,16000
Royal-Enfield,Classic,350.0,5,6000.0,35.0,1,19.8,130000
KTM,Duke,200.0,5,15000.0,35.0,1,24.6,105786
Suzuki,Gixxer,150.0,4,10000.0,63.0,1,14.0,75000
Yamaha,YZF-R15,150.0,5,7000.0,42.0,1,16.0,103000
Bajaj,Pulsar,200.0,6,35.0,35.0,1,24.16,95000
Royal-Enfield,Classic,500.0,7,14800.0,32.0,1,27.2,115000
Royal-Enfield,Bullet,350.0,8,24000.0,40.0,1,19.8,88000
TVS,Star,110.0,9,47453.0,85.0,1,8.2,18000
Royal-Enfield,Classic,500.0,10,15000.0,32.0,1,27.2,82556
Bajaj,Avenger,150.0,5,12600.0,50.0,1,14.3,67000
Bajaj,Pulsar,200.0,4,35.0,35.0,1,24.5,120000
Hero,Splendor,100.0,7,23000.0,81.0,1,8.2,35000
Royal-Enfield,Thunderbird,500.0,7,13500.0,25.0,1,27.2,125000
Royal-Enfield,Classic,350.0,6,16000.0,35.0,1,19.8,120000
Royal-Enfield,Himalayan,410.0,5,3800.0,32.0,1,24.5,140000
Hero,Splendor,100.0,6,15500.0,45.0,1,6.15,44000
Bajaj,Pulsar,200.0,6,35.0,35.0,1,24.16,95000
Hero,CD,100.0,9,35000.0,65.0,1,7.7,2000
Hero,Passion,100.0,19,35000.0,55.0,2,7.5,15000
Royal-Enfield,Thunderbird,350.0,5,8500.0,40.0,1,19.8,128000
Bajaj,Discover,100.0,9,80.0,80.0,2,9.1,31080
TVS,Sport,100.0,4,35535.0,95.0,1,7.4,36000
KTM,RC,200.0,6,22000.0,35.0,1,25.0,125000
Royal-Enfield,Bullet,350.0,7,15700.0,35.0,1,19.8,95000
Bajaj,Platina,125.0,11,82.0,82.0,1,8.2,16000
Yamaha,FZ,150.0,7,58.0,58.0,1,13.0,45000
Yamaha,YZF-R15,150.0,5,5500.0,42.0,1,16.0,95000
Bajaj,Avenger,220.0,6,18000.0,40.0,1,19.0,50000
KTM,RC,390.0,5,26000.0,26.0,1,42.3,155000
Suzuki,Slingshot,125.0,6,15000.0,59.0,2,8.5,28000
Hero,Passion,100.0,16,47000.0,55.0,1,7.5,13000
KTM,RC,200.0,5,9800.0,35.0,1,25.1,140000
Bajaj,Avenger,220.0,5,8000.0,53.0,1,19.0,70000
Hero,Splendor,100.0,15,45852.0,81.0,3,8.2,12500
Harley-Davidson,Street,750.0,3,7200.0,20.0,1,47.0,530000
Honda,CB,125.0,7,65.0,65.0,1,10.0,26000
Royal-Enfield,Classic,350.0,4,14000.0,35.0,1,19.8,130000
Royal-Enfield,Bullet,350.0,13,25000.0,30.0,3,19.8,68000
Royal-Enfield,Bullet,350.0,9,25000.0,37.0,1,19.8,70000
Royal-Enfield,Classic,500.0,9,42300.0,32.0,1,27.2,82000
Royal-Enfield,Bullet,500.0,5,24500.0,25.0,1,26.37,105000
KTM,Duke,390.0,3,2300.0,25.0,1,42.9,220000
Royal-Enfield,Classic,350.0,4,2750.0,35.0,1,19.8,134100
Harley-Davidson,Street,750.0,5,2350.0,20.0,1,47.0,325000
TVS,Star,110.0,6,35300.0,85.0,1,8.2,27606
TVS,Apache,160.0,10,60.0,60.0,1,15.2,23000
Royal-Enfield,Thunderbird,350.0,4,32000.0,40.0,1,19.8,95000
Royal-Enfield,Bullet,350.0,12,12700.0,30.0,1,19.8,70000
Honda,CB,150.0,8,60.0,60.0,1,14.0,20200
Bajaj,Pulsar,150.0,10,65.0,65.0,1,14.85,21000
Royal-Enfield,Classic,350.0,7,45000.0,35.0,1,19.8,90000
Bajaj,Discover,125.0,3,10000.0,65.0,1,10.9,45000
Bajaj,Avenger,220.0,6,12000.0,40.0,1,19.0,55000
Bajaj,Discover,125.0,13,82000.0,65.0,1,12.5,13000
Honda,CB,160.0,3,52.0,52.0,1,13.82,75500
Bajaj,V15,150.0,3,11000.0,57.0,1,11.8,45000
Suzuki,Intruder,150.0,3,10923.0,0.0,1,14.6,98102
Royal-Enfield,Classic,350.0,7,20500.0,35.0,1,19.8,94964
Bajaj,Discover,135.0,14,58000.0,65.0,1,9.64,10000
Yamaha,Fazer,250.0,4,14500.0,43.0,1,20.3,123000
Hero,Passion,100.0,11,77000.0,5.0,2,8.2,16666
Bajaj,Pulsar,150.0,14,65.0,65.0,1,14.85,12000
Royal-Enfield,Classic,350.0,6,39000.0,35.0,1,19.8,100000
Royal-Enfield,Thunderbird,500.0,7,30000.0,25.0,1,27.2,75000
Bajaj,Dominar,400.0,4,28.0,28.0,1,34.5,120000
KTM,Duke,390.0,4,5000.0,25.0,1,42.9,220000
KTM,Duke,390.0,3,4000.0,25.0,1,42.9,210000
Suzuki,GSX-R,1000.0,3,312.0,12.0,1,160.0,1000000
Hero,Splendor,110.0,4,12000.0,55.0,1,9.3,39200
Yamaha,SZ-RR,150.0,6,25909.0,55.0,1,12.0,25000
Hyosung,Aquila,650.0,5,4600.0,16.0,1,74.0,300000
Royal-Enfield,Standard,350.0,7,40.0,40.0,2,19.8,75000
Bajaj,Pulsar,200.0,3,42.0,42.0,1,23.2,90000
Bajaj,Pulsar,200.0,3,42.0,42.0,1,23.2,80000
KTM,RC,200.0,6,20000.0,35.0,1,25.0,125000
Royal-Enfield,Classic,350.0,5,11300.0,35.0,1,19.8,130000
Honda,CBR,250.0,7,38.0,38.0,1,26.15,85000
Bajaj,Pulsar,200.0,6,35.0,35.0,1,24.16,108000
Royal-Enfield,Bullet,350.0,11,51000.0,40.0,1,19.8,83000
Bajaj,Pulsar,150.0,5,35000.0,53.0,2,16.8,35000
Bajaj,Discover,125.0,15,2946.0,65.0,1,12.5,12000
Hero,Hunk,150.0,11,25424.0,53.0,1,14.0,14000
Bajaj,V15,150.0,5,24925.0,57.0,1,11.8,43400
Benelli,302R,302.0,4,4130.0,0.0,1,38.26,300000
Bajaj,Pulsar,150.0,16,65.0,65.0,1,14.85,9000
Hero,Super,125.0,15,31800.0,75.0,1,9.0,10000
KTM,Duke,390.0,6,23000.0,25.0,1,44.0,110000
Honda,CB,160.0,4,52.0,52.0,1,15.44,65000
Suzuki,Gixxer,150.0,2,25.0,40.0,1,14.6,85000
Royal-Enfield,Thunderbird,500.0,6,17000.0,25.0,2,27.2,85000
Bajaj,Pulsar,200.0,6,35.0,35.0,1,24.16,85400
Bajaj,Pulsar,150.0,16,65.0,65.0,1,14.85,9000
Bajaj,Pulsar,200.0,8,35.0,35.0,2,23.19,38000
Hero,Splendor,100.0,5,32000.0,45.0,1,6.15,27500
Bajaj,Discover,125.0,8,30000.0,65.0,1,12.5,23000
Royal-Enfield,Bullet,350.0,17,28800.0,30.0,1,19.8,70300
Royal-Enfield,Bullet,350.0,5,23544.0,37.0,1,19.8,90000
Royal-Enfield,Classic,350.0,5,8518.0,35.0,1,19.8,100000
Royal-Enfield,Thunderbird,500.0,7,23200.0,25.0,2,27.2,86500
Royal-Enfield,Thunderbird,350.0,6,40670.0,40.0,1,19.8,80000
KTM,Duke,390.0,4,16000.0,25.0,1,42.9,169912
Hero,Passion,100.0,17,57432.0,55.0,1,7.5,13000
KTM,RC,390.0,5,23000.0,26.0,2,42.3,115000
Bajaj,Dominar,400.0,3,28.0,28.0,1,34.5,135000
Royal-Enfield,Classic,350.0,5,19500.0,35.0,1,19.8,113900
KTM,Duke,200.0,4,13795.0,35.0,1,24.6,110000
Mahindra,Centuro,110.0,7,42936.0,60.0,1,8.5,22000
Hero,Super,125.0,13,74184.0,75.0,2,9.0,17000
Bajaj,Discover,125.0,14,40862.0,65.0,1,12.5,12000
Harley-Davidson,Street,750.0,4,5400.0,20.0,1,47.0,500000
Royal-Enfield,Thunderbird,350.0,4,21000.0,40.0,1,19.8,116800
Royal-Enfield,Bullet,350.0,5,29000.0,37.0,1,19.8,110000
Hero,Passion,100.0,17,77636.0,55.0,1,7.5,14000
TVS,Apache,200.0,4,40.0,40.0,1,20.7,75000
Royal-Enfield,Classic,350.0,5,49767.0,35.0,1,19.8,95000
Honda,CB,150.0,7,34407.0,60.0,1,14.0,42000
Royal-Enfield,Classic,350.0,7,30091.0,35.0,3,19.8,78000
Yamaha,FZ25,250.0,3,3000.0,43.0,1,20.3,100000
Harley-Davidson,Iron,883.0,5,4764.0,20.0,1,50.0,550000
Hero,Passion,110.0,6,40000.0,55.0,1,6.72,26000
Bajaj,Pulsar,200.0,5,35.0,35.0,1,24.5,85000
Royal-Enfield,Bullet,350.0,9,30776.0,40.0,2,19.8,74000
KTM,Duke,390.0,4,400.0,25.0,1,42.9,170000
Bajaj,Avenger,220.0,5,16500.0,53.0,1,19.0,50000
Bajaj,Avenger,150.0,6,16500.0,50.0,1,14.3,48900
Royal-Enfield,Classic,500.0,5,7400.0,32.0,1,27.2,130000
Hero,Passion,100.0,17,51716.0,55.0,2,7.5,13999
Hero,Passion,100.0,10,27003.0,5.0,1,8.2,19900
Yamaha,FZ16,150.0,5,58.0,58.0,1,13.0,40000
Royal-Enfield,Standard,350.0,8,37.0,37.0,2,19.8,70000
Bajaj,Pulsar,200.0,5,35.0,35.0,1,24.5,95000
Royal-Enfield,Thunderbird,350.0,7,24800.0,40.0,1,19.8,83000
Bajaj,Pulsar,150.0,12,65.0,65.0,1,14.85,17500
Suzuki,Gixxer,150.0,3,4800.0,63.0,1,14.0,72855
Yamaha,Saluto,125.0,5,70.0,70.0,1,6.1,27000
Harley-Davidson,Street,750.0,6,3100.0,20.0,1,47.0,370000
Royal-Enfield,Classic,500.0,8,26739.0,32.0,1,27.2,105000
Yamaha,Fazer,150.0,8,45.0,45.0,1,13.0,26000
Bajaj,Pulsar,150.0,13,65.0,65.0,2,14.85,13000
Royal-Enfield,Thunderbird,350.0,5,18000.0,40.0,1,19.8,101900
Yamaha,FZ,150.0,12,58.0,58.0,1,13.0,17000
Bajaj,Pulsar,200.0,5,35.0,35.0,1,24.5,100000
Royal-Enfield,Standard,500.0,4,14418.0,25.0,1,26.1,110000
Hero,Passion,100.0,13,35000.0,55.0,1,7.5,15000
Suzuki,Gixxer,150.0,4,12300.0,40.0,1,14.6,65000
Hero,Karizma,223.0,12,17299.0,40.0,1,17.0,16979
Hero,Splendor,100.0,11,42000.0,81.0,2,8.2,18000
Suzuki,GS,150.0,9,99000.0,56.0,1,13.8,20000
Hero,Passion,100.0,15,70403.0,45.0,3,7.5,12500
TVS,Apache,310.0,3,7384.0,22.0,1,33.0,190000
Royal-Enfield,Classic,500.0,10,17700.0,32.0,2,27.2,75000
KTM,Duke,200.0,3,7000.0,35.0,1,24.6,140000
Bajaj,Pulsar,200.0,4,35.0,35.0,1,24.5,90000
Royal-Enfield,Thunderbird,500.0,5,35006.0,25.0,1,27.2,110000
Yamaha,FZ25,250.0,4,13000.0,43.0,1,20.3,90000
Royal-Enfield,Classic,500.0,7,20500.0,32.0,1,27.2,109300
Hyosung,Aquila,250.0,6,51791.0,27.0,1,26.21,120000
Ducati,Multistrada,1200.0,4,3174.0,17.0,1,157.8,1400000
Royal-Enfield,Thunderbird,500.0,6,22700.0,25.0,1,27.2,110000
Harley-Davidson,Street,750.0,4,3430.0,20.0,1,47.0,450000
Mahindra,Mojo,300.0,4,11786.0,35.0,1,26.82,120000
Yamaha,YZF-R15,150.0,4,16000.0,42.0,1,16.7,75000
Mahindra,Mojo,300.0,5,30000.0,25.0,1,26.45,110000
Bajaj,Pulsar,200.0,6,35.0,35.0,1,24.16,75000
Bajaj,Dominar,400.0,4,28.0,28.0,1,34.5,126000
Yamaha,YZF-R15,150.0,2,1500.0,0.0,1,18.7,150000
Royal-Enfield,Classic,350.0,3,7050.0,35.0,1,19.8,154900
